F05IPRN|L-34-49-65-NS|PF280|-1|
F05IPRN|L-34-49-80-NS|PF281|-1|
F05IPRN|L-34-49-84-NS|PF866|-1|
F05IPRN|L-34-49-85-NS|PF972|-1|
F05IPRN|L-34-49-87-NS|PF973|-1|
F05IPRN|L-34-49-89-OP|PF974|-1|
F05IPRN|L-34-54-110-NS|PF334|-1|
F05IPRN|L-34-8-5-NS|PF335|-1|
F05IPRN|L-34-54-120-NS|PF927|-1|
F05IPRN|L-34-54-125-NS|PF928|-1|
F05IPRN|L-34-66-25-NS|PF880|-1|
F05IPRN|L-34-66-20-NS|PF879|-1|
F05R|L-34-31-55-OP|PF152|91|
F05R|L-34-80-5-SN|PF339|531|
F05R|T-34-444-PO-5|PF50|668|
F05R|T-34-443-SN-5|PF16|917|
F05R|L-34-54-115-SN|PF1008|1384|
F05R|L-34-54-105-SN|PF342|1535|
F05R|L-34-54-100-SN|PF343|1730|
F05R|L-34-54-85-SN|PF344|1974|
F05R|L-34-54-80-SN|PF345|2212|
F05R|L-34-5-6-PO|PF614|2815|
F05R|L-34-68-40-SN|PF780|3032|
F05R|L-34-68-30-SN|PF283|3377|
F05R|L-34-68-20-SN|PF284|3564|
F05R|L-34-68-5-SN|PF285|3803|
F05R|L-34-34-55-PO|PF286|3958|
F05R|L-34-34-65-PO|PF847|4208|
F05R|L-34-34-60-OP|PF846|4378|
F05R|L-34-34-50-OP|PF294|4575|
F05R|L-34-34-46-OP|PF615|4957|
F05R|L-34-34-40-OP|PF303|5400|
F05R|L-34-34-30-OP|PF304|5671|
F05R|L-34-34-20-OP|PF305|5909|
F05R|L-34-71-10-SN|PF814|6325|
F05R|L-34-41-35-OP|PF350|6722|
F05R|L-34-41-20-OP|PF167|6940|
F05R|L-34-41-5-OP|PF310|7472|
F05R|T-34-270-NS-10|PF311|7867|
F05R|L-34-22-20-NS|PF760|8095|
F05R|T-34-217-OP-10|PF106|8435|
F05R|T-34-217-OP-13|PF853|8592|
F05R|T-34-217-OP-15|PF107|8829|
F05R|T-34-217-OP-20|PF108|9069|
F05R|T-34-217-OP-25|PF109|9424|
F05R|T-34-313-SN-10|PF65|9900|
F05R|L-34-32-10-SN|PF313|10023|
F05R|T-34-313-SN-20|PF67|10490|
F05R|L-34-10-10-OP|PF314|10828|
F05R|L-34-10-5-OP|PF315|11009|
F05R|L-34-25-5-NS|PF316|11226|
F05R|L-34-9-15-SN|PF317|11659|
F05R|L-34-9-10-SN|PF164|12016|
F05R|L-34-9-5-SN|PF165|12275|
F05R|L-33-6-75-SN|PE211|12404|
F05R|L-33-6-65-SN|PE212|12737|
F05R|L-33-6-55-SN|PE213|12971|
F05R|L-33-6-50-SN|PE214|13165|
F05R|L-33-6-45-SN|PE215|13534|
F05R|L-33-6-35-SN|PE216|13759|
F05R|L-33-6-25-SN|PE217|14079|
F05R|L-22-30-30-OP|PE1386|14253|
F05R|L-22-30-25-OP|PE711|14434|
F05R|L-22-30-20-OP|PE1364|14615|
F05R|L-22-30-15-OP|PE713|14796|
F05R|L-22-30-5-OP|PE714|15130|
F05R|L-22-16-25-SN|PE715|15358|
F05R|L-22-4-25-OP|PE716|15614|
F05R|L-22-4-20-OP|PE1260|15782|
F05R|L-22-4-15-OP|PE717|15947|
F05R|L-22-4-5-OP|PE1319|16241|
F05R|L-24-6-17-OP|PG1093|16632|
F05R|L-24-6-16-OP|PG1360|16893|
F05R|L-24-6-11-OP|PG1361|17150|
F05R|L-24-6-6-OP|PG1362|17468|
F05R|L-24-6-5-OP|PG1727|17654|
F05R|L-24-6-4-OP|PG1726|17919|
F05R|L-24-6-3-OP|PG1725|18188|
F05R|L-24-6-2-OP|PG1724|18403|
F05R|L-27-34-5-OP|PG1730|18794|
F05R|L-27-11-5-SN|PG850|19135|
F05R|L-26-28-15-OP|PG323|19367|
F05R|L-26-28-10-OP|PG324|19602|
F05R|L-26-28-5-OP|PG325|19854|
F05R|T-26-393-OP-5|PG326|20015|
F05R|I-26-228-SN-25|PG1583|20984|
F05RPRN|L-34-31-55-OP|PF152|-1|
F05RPRN|L-34-80-5-SN|PF339|-1|
F05RPRN|T-34-444-PO-5|PF50|-1|
F05RPRN|T-34-443-SN-5|PF16|-1|
F05RPRN|L-34-54-115-SN|PF1008|-1|
F05RPRN|L-34-54-105-SN|PF342|-1|
F05RPRN|L-34-54-100-SN|PF343|-1|
F05RPRN|L-34-54-85-SN|PF344|-1|
F05RPRN|L-34-54-80-SN|PF345|-1|
F05RPRN|L-34-5-6-PO|PF614|-1|
F05RPRN|L-34-68-40-SN|PF780|-1|
F05RPRN|L-34-68-30-SN|PF283|-1|
F05RPRN|L-34-68-20-SN|PF284|-1|
F05RPRN|L-34-68-5-SN|PF285|-1|
F05RPRN|L-34-34-55-PO|PF286|-1|
F05RPRN|L-34-34-65-PO|PF847|-1|
F05RPRN|L-34-34-60-OP|PF846|-1|
F05RPRN|L-34-34-50-OP|PF294|-1|
F05RPRN|L-34-34-46-OP|PF615|-1|
F05RPRN|L-34-34-40-OP|PF303|-1|
F05RPRN|L-34-34-30-OP|PF304|-1|
F05RPRN|L-34-34-20-OP|PF305|-1|
F05RPRN|L-34-71-10-SN|PF814|-1|
F05RPRN|L-34-41-35-OP|PF350|-1|
F05RPRN|L-34-41-20-OP|PF167|-1|
F05RPRN|L-34-41-5-OP|PF310|-1|
F05RPRN|T-34-270-NS-10|PF311|-1|
F05RPRN|L-34-22-20-NS|PF760|-1|
F05RPRN|T-34-217-OP-10|PF106|-1|
F05RPRN|T-34-217-OP-13|PF853|-1|
F05RPRN|T-34-217-OP-15|PF107|-1|
F05RPRN|T-34-217-OP-20|PF108|-1|
F05RPRN|T-34-217-OP-25|PF109|-1|
F05RPRN|T-34-313-SN-10|PF65|-1|
F05RPRN|L-34-32-10-SN|PF313|-1|
F05RPRN|T-34-313-SN-20|PF67|-1|
F05RPRN|L-34-10-10-OP|PF314|-1|
F05RPRN|L-34-10-5-OP|PF315|-1|
F05RPRN|L-34-25-5-NS|PF316|-1|
F05RPRN|L-34-9-15-SN|PF317|-1|
F05RPRN|L-34-9-10-SN|PF164|-1|
F05RPRN|L-34-9-5-SN|PF165|-1|
F05RPRN|L-33-6-75-SN|PE211|-1|
F05RPRN|L-33-6-65-SN|PE212|-1|
F05RPRN|L-33-6-55-SN|PE213|-1|
F05RPRN|L-33-6-50-SN|PE214|-1|
F05RPRN|L-33-6-45-SN|PE215|-1|
F05RPRN|L-33-6-35-SN|PE216|-1|
F05RPRN|L-33-6-25-SN|PE217|-1|
F05RPRN|L-22-30-30-OP|PE1386|-1|
F05RPRN|L-22-30-25-OP|PE711|-1|
F05RPRN|L-22-30-20-OP|PE1364|-1|
F05RPRN|L-22-30-15-OP|PE713|-1|
F05RPRN|L-22-30-5-OP|PE714|-1|
F05RPRN|L-22-16-25-SN|PE715|-1|
F05RPRN|L-22-4-25-OP|PE716|-1|
F05RPRN|L-22-4-20-OP|PE1260|-1|
F05RPRN|L-22-4-15-OP|PE717|-1|
F05RPRN|L-22-4-5-OP|PE1319|-1|
F05RPRN|L-24-6-17-OP|PG1093|-1|
F05RPRN|L-24-6-16-OP|PG1360|-1|
F05RPRN|L-24-6-11-OP|PG1361|-1|
F05RPRN|L-24-6-6-OP|PG1362|-1|
F05RPRN|L-24-6-5-OP|PG1727|-1|
F05RPRN|L-24-6-4-OP|PG1726|-1|
F05RPRN|L-24-6-3-OP|PG1725|-1|
F05RPRN|L-24-6-2-OP|PG1724|-1|
F05RPRN|L-27-34-5-OP|PG1730|-1|
F05RPRN|L-27-11-5-SN|PG850|-1|
F05RPRN|L-26-28-15-OP|PG323|-1|
F05RPRN|L-26-28-10-OP|PG324|-1|
F05RPRN|L-26-28-5-OP|PG325|-1|
F05RPRN|T-26-393-OP-5|PG326|-1|
F05RPRN|T-26-228-SN-10|PG59|-1|
F05RPRN|T-26-228-SN-15|PG60|-1|
F05RPRN|T-26-228-SN-20|PG1573|-1|
F06I|I-26-228-SN-25|PG1583|30|
F06I|T-27-228-NS-5|PG10|1054|
F06I|T-27-228-NS-10|PG11|1416|
F06I|T-27-228-NS-15|PG12|1672|
F06I|L-27-1-5-PO|PG562|2112|
F06I|L-27-1-15-PO|PG563|2531|
F06I|L-27-1-25-PO|PG564|2810|
F06I|L-27-1-35-PO|PG565|3039|
F06I|L-27-1-45-PO|PG566|3278|
F06I|L-27-11-60-NS|PG567|3571|
F06I|L-27-11-70-NS|PG568|3816|
F06I|L-27-16-5-NS|PG569|4042|
F06I|L-27-19-10-OP|PG570|4260|
F06I|L-27-19-5-OP|PG571|4425|
F06I|L-27-18-15-NS|PG572|4623|
F06I|L-27-18-25-NS|PG573|4826|
F06I|L-27-18-35-NS|PG574|5112|
F06I|L-27-18-45-NS|PG575|5395|
F06I|L-27-13-50-PO|PG576|5503|
F06I|L-27-13-60-PO|PG577|5711|
F06I|L-27-13-70-PO|PG578|6135|
F06I|L-23-27-5-PO|PG163|6414|
F06I|L-23-44-10-NS|PG579|6598|
F06I|L-23-44-20-NS|PG580|6792|
F06I|L-23-5-10-PO|PG581|7022|
F06I|L-23-5-25-PO|PG582|7296|
F06I|L-23-5-30-PO|PG583|7450|
F06I|L-23-5-40-PO|PG584|7599|
F06I|L-23-5-50-PO|PG585|7767|
F06I|L-23-5-60-PO|PG586|8035|
F06I|L-23-5-75-PO|PG587|8274|
F06I|L-23-5-80-PO|PG588|8425|
F06I|L-23-18-10-PO|PG589|8628|
F06I|L-23-36-10-NS|PG255|8811|
F06I|L-23-36-20-NS|PG256|8978|
F06I|T-23-223-NS-5|PG224|9166|
F06I|L-23-8-10-PO|PG590|9478|
F06I|L-23-8-20-PO|PG591|9735|
F06I|L-23-8-30-PO|PG592|10006|
F06I|L-23-2-5-SN|PG593|10328|
F06I|T-23-205-NS-65|PG174|10664|
F06I|T-23-205-NS-67|PG1661|11096|
F06I|L-23-4-5-PO|PG1749|11581|
F06I|L-23-4-10-PO|PG1747|11723|
F06I|L-23-4-13-PO|PG1748|12031|
F06I|L-23-4-15-PO|PG600|12417|
F06I|L-23-4-25-PO|PG601|12593|
F06I|L-23-4-30-PO|PG602|12749|
F06I|L-23-4-40-PO|PG1677|13020|
F06I|L-23-4-50-PO|PG603|13262|
F06I|L-34-53-1-PO|PF873|13500|
F06I|L-34-53-2-PO|PF319|13795|
F06I|L-34-53-4-PO|PF320|14138|
F06I|L-34-53-20-PO|PF322|14392|
F06I|L-34-53-25-PO|PF323|14558|
F06I|L-34-53-33-PO|PF871|14822|
F06I|L-34-53-40-PO|PF324|15075|
F06I|L-34-85-15-SN|PF325|15410|
F06I|L-34-85-5-SN|PF326|15756|
F06I|T-34-217-PO-30|PF75|16060|
F06I|T-34-217-PO-32|PF76|16235|
F06I|T-34-217-PO-33|PF77|16496|
F06I|T-34-217-PO-35|PF78|16714|
F06I|T-34-270-SN-45|PF272|17062|
F06I|L-34-41-10-PO|PF170|17414|
F06I|L-34-41-15-PO|PF171|17910|
F06I|L-34-41-30-PO|PF273|18156|
F06I|L-34-41-40-PO|PF402|18488|
F06I|L-34-41-60-PO|PF26|18685|
F06I|L-34-41-65-PO|PF27|18932|
F06I|L-34-41-75-PO|PF28|19201|
F06I|L-34-54-37-NS|PF454|19407|
F06I|L-34-54-40-NS|PF455|19621|
F06I|L-34-54-55-NS|PF456|20028|
F06I|L-34-54-65-NS|PF457|20218|
F06I|L-34-54-75-NS|PF331|20543|
F06I|L-34-54-90-NS|PF332|20847|
F06I|L-34-54-95-NS|PF333|21079|
F06I|L-34-54-110-NS|PF334|21400|
F06I|L-34-8-5-NS|PF335|21567|
F06I|L-34-54-120-NS|PF927|21816|
F06I|L-34-54-125-NS|PF928|22086|
F06I|L-34-66-25-NS|PF880|22306|
F06I|L-34-66-20-NS|PF879|22459|
F06IN|T-26-228-NS-45|PG204|-1|
F06IN|T-26-228-NS-50|PG9|-1|
F06IN|T-27-228-NS-5|PG10|-1|
F06IN|T-27-228-NS-10|PG11|-1|
F06IN|T-27-228-NS-15|PG12|-1|
F06IN|L-27-1-5-PO|PG562|-1|
F06IN|L-27-1-15-PO|PG563|-1|
F06IN|L-27-1-25-PO|PG564|-1|
F06IN|L-27-1-35-PO|PG565|-1|
F06IN|L-27-1-45-PO|PG566|-1|
F06IN|L-27-11-60-NS|PG567|-1|
F06IN|L-27-11-70-NS|PG568|-1|
F06IN|L-27-16-5-NS|PG569|-1|
F06IN|L-27-19-10-OP|PG570|-1|
F06IN|L-27-19-5-OP|PG571|-1|
F06IN|L-27-18-15-NS|PG572|-1|
F06IN|L-27-18-25-NS|PG573|-1|
F06IN|L-27-18-35-NS|PG574|-1|
F06IN|L-27-18-45-NS|PG575|-1|
F06IN|L-27-13-50-PO|PG576|-1|
F06IN|L-27-13-60-PO|PG577|-1|
F06IN|L-27-13-70-PO|PG578|-1|
F06IN|L-23-27-5-PO|PG163|-1|
F06IN|L-23-44-10-NS|PG579|-1|
F06IN|L-23-44-20-NS|PG580|-1|
F06IN|L-23-5-10-PO|PG581|-1|
F06IN|L-23-5-25-PO|PG582|-1|
F06IN|L-23-5-30-PO|PG583|-1|
F06IN|L-23-5-40-PO|PG584|-1|
F06IN|L-23-5-50-PO|PG585|-1|
F06IN|L-23-5-60-PO|PG586|-1|
F06IN|L-23-5-75-PO|PG587|-1|
F06IN|L-23-5-80-PO|PG588|-1|
F06IN|L-23-18-10-PO|PG589|-1|
F06IN|L-23-36-10-NS|PG255|-1|
F06IN|L-23-36-20-NS|PG256|-1|
F06IN|T-23-223-NS-5|PG224|-1|
F06IN|L-23-8-10-PO|PG590|-1|
F06IN|L-23-8-20-PO|PG591|-1|
F06IN|L-23-8-30-PO|PG592|-1|
F06IN|L-23-2-5-SN|PG593|-1|
F06IN|T-23-205-NS-65|PG174|-1|
F06IN|T-23-205-NS-67|PG1661|-1|
F06IN|L-23-4-5-PO|PG1749|-1|
F06IN|L-23-4-10-PO|PG1747|-1|
F06IN|L-23-4-13-PO|PG1748|-1|
F06IN|L-23-4-15-PO|PG600|-1|
F06IN|L-23-4-25-PO|PG601|-1|
F06IN|L-23-4-30-PO|PG602|-1|
F06IN|L-23-4-40-PO|PG1677|-1|
F06IN|L-23-4-50-PO|PG603|-1|
F06IN|L-34-53-1-PO|PF873|-1|
F06IN|L-34-53-2-PO|PF319|-1|
F06IN|L-34-53-4-PO|PF320|-1|
F06IN|L-34-53-20-PO|PF322|-1|
F06IN|L-34-53-25-PO|PF323|-1|
F06IN|L-34-53-33-PO|PF871|-1|
F06IN|L-34-53-40-PO|PF324|-1|
F06IN|L-34-85-15-SN|PF325|-1|
F06IN|L-34-85-5-SN|PF326|-1|
F06IN|T-34-217-PO-30|PF75|-1|
F06IN|T-34-217-PO-32|PF76|-1|
F06IN|T-34-217-PO-33|PF77|-1|
F06IN|T-34-217-PO-35|PF78|-1|
F06IN|T-34-270-SN-45|PF272|-1|
F06IN|L-34-41-10-PO|PF170|-1|
F06IN|L-34-41-15-PO|PF171|-1|
F06IN|L-34-41-30-PO|PF273|-1|
F06IN|L-34-41-40-PO|PF402|-1|
F06IN|L-34-41-60-PO|PF26|-1|
F06IN|L-34-41-65-PO|PF27|-1|
F06IN|L-34-41-75-PO|PF28|-1|
F06IN|L-34-54-37-NS|PF454|-1|
F06IN|L-34-54-40-NS|PF455|-1|
F06IN|L-34-54-55-NS|PF456|-1|
F06IN|L-34-54-65-NS|PF457|-1|
F06IN|L-34-54-75-NS|PF331|-1|
F06IN|L-34-54-90-NS|PF332|-1|
F06IN|L-34-54-95-NS|PF333|-1|
F06IN|L-34-54-110-NS|PF334|-1|
F06IN|L-34-8-5-NS|PF335|-1|
F06IN|L-34-54-120-NS|PF927|-1|
F06IN|L-34-54-125-NS|PF928|-1|
F06IN|L-34-66-25-NS|PF880|-1|
F06IN|L-34-66-20-NS|PF879|-1|
F06R|L-34-31-55-OP|PF152|91|
F06R|L-34-80-5-SN|PF339|531|
F06R|T-34-444-PO-5|PF50|668|
F06R|T-34-443-SN-5|PF16|917|
F06R|L-34-54-105-SN|PF342|1535|
F06R|L-34-54-100-SN|PF343|1730|
F06R|L-34-54-85-SN|PF344|1974|
F06R|L-34-54-80-SN|PF345|2212|
F06R|L-34-54-70-SN|PF431|2569|
F06R|L-34-54-60-SN|PF432|2789|
F06R|L-34-54-45-SN|PF433|3164|
F06R|L-34-54-40-SN|PF874|3400|
F06R|L-34-54-35-SN|PF435|3607|
F06R|L-34-41-70-OP|PF38|3825|
F06R|L-34-41-55-OP|PF39|4136|
F06R|L-34-41-45-OP|PF413|4338|
F06R|L-34-41-35-OP|PF350|4694|
F06R|L-34-41-20-OP|PF167|4913|
F06R|L-34-41-5-OP|PF310|5445|
F06R|T-34-270-NS-10|PF311|5839|
F06R|L-34-22-20-NS|PF760|6066|
F06R|T-34-217-OP-10|PF106|6406|
F06R|T-34-217-OP-13|PF853|6564|
F06R|T-34-217-OP-15|PF107|6800|
F06R|L-34-85-5-NS|PF942|7063|
F06R|L-34-85-10-NS|PF351|7065|
F06R|L-34-85-20-NS|PF352|8209|
F06R|L-34-53-33-OP|PF872|8224|
F06R|L-34-53-30-OP|PF354|8225|
F06R|L-34-53-15-OP|PF355|8439|
F06R|L-34-53-10-OP|PF356|8588|
F06R|L-34-53-3-OP|PF357|10312|
F06R|L-34-53-2-OP|PF870|10306|
F06R|L-23-4-55-OP|PG604|10486|
F06R|L-23-4-45-OP|PG605|10692|
F06R|L-23-4-35-OP|PG606|10972|
F06R|L-23-41-5-NS|PG607|11193|
F06R|L-23-4-20-OP|PG608|11358|
F06R|L-23-4-10-OP|PG609|11680|
F06R|L-23-4-5-OP|PG610|12029|
F06R|L-23-4-2-OP|PG1588|12264|
F06R|L-23-42-17-SN|PG1660|13097|
F06R|T-23-216-OP-5|PG613|13310|
F06R|T-23-216-OP-10|PG614|13725|
F06R|T-23-216-OP-15|PG223|14158|
F06R|L-23-36-15-SN|PG615|14326|
F06R|L-23-36-5-SN|PG616|14498|
F06R|L-23-18-5-OP|PG617|14679|
F06R|L-23-5-70-OP|PG618|14918|
F06R|L-23-5-65-OP|PG619|15098|
F06R|L-23-5-55-OP|PG620|15365|
F06R|L-23-5-45-OP|PG621|15531|
F06R|L-23-5-35-OP|PG622|15683|
F06R|L-23-5-20-OP|PG623|15967|
F06R|L-23-5-15-OP|PG624|16121|
F06R|L-23-5-5-OP|PG625|16236|
F06R|L-23-44-15-SN|PG626|16534|
F06R|L-23-44-5-SN|PG627|16719|
F06R|T-23-220-OP-45|PG149|16981|
F06R|L-27-13-65-OP|PG628|17292|
F06R|L-27-13-55-OP|PG629|17663|
F06R|L-27-18-40-SN|PG630|18017|
F06R|L-27-18-30-SN|PG631|18214|
F06R|L-27-18-20-SN|PG632|18547|
F06R|L-27-18-10-SN|PG633|18718|
F06R|L-27-18-5-SN|PG634|19307|
F06R|L-27-21-15-PO|PG635|19327|
F06R|L-27-21-25-PO|PG636|19326|
F06R|L-27-11-65-SN|PG637|19569|
F06R|L-27-11-55-SN|PG638|19854|
F06R|L-27-1-40-OP|PG639|20086|
F06R|L-27-1-30-OP|PG640|20335|
F06R|L-27-1-20-OP|PG641|20570|
F06R|L-27-1-10-OP|PG642|21042|
F06R|T-27-228-SN-55|PG56|21428|
F06R|T-27-228-SN-60|PG57|21708|
F06R|T-27-228-SN-65|PG58|22151|
F06R|I-26-228-SN-25|PG1583|23129|
F06RN|L-34-31-55-OP|PF152|-1|
F06RN|L-34-80-5-SN|PF339|-1|
F06RN|T-34-444-PO-5|PF50|-1|
F06RN|T-34-443-SN-5|PF16|-1|
F06RN|L-34-54-105-SN|PF342|-1|
F06RN|L-34-54-100-SN|PF343|-1|
F06RN|L-34-54-85-SN|PF344|-1|
F06RN|L-34-54-80-SN|PF345|-1|
F06RN|L-34-54-70-SN|PF431|-1|
F06RN|L-34-54-60-SN|PF432|-1|
F06RN|L-34-54-45-SN|PF433|-1|
F06RN|L-34-54-40-SN|PF874|-1|
F06RN|L-34-54-35-SN|PF435|-1|
F06RN|L-34-41-70-OP|PF38|-1|
F06RN|L-34-41-55-OP|PF39|-1|
F06RN|L-34-41-45-OP|PF413|-1|
F06RN|L-34-41-35-OP|PF350|-1|
F06RN|L-34-41-20-OP|PF167|-1|
F06RN|L-34-41-5-OP|PF310|-1|
F06RN|T-34-270-NS-10|PF311|-1|
F06RN|L-34-22-20-NS|PF760|-1|
F06RN|T-34-217-OP-10|PF106|-1|
F06RN|T-34-217-OP-13|PF853|-1|
F06RN|T-34-217-OP-15|PF107|-1|
F06RN|L-34-85-5-NS|PF942|-1|
F06RN|L-34-85-10-NS|PF351|-1|
F06RN|L-34-85-20-NS|PF352|-1|
F06RN|L-34-53-33-OP|PF872|-1|
F06RN|L-34-53-30-OP|PF354|-1|
F06RN|L-34-53-15-OP|PF355|-1|
F06RN|L-34-53-10-OP|PF356|-1|
F06RN|L-34-53-3-OP|PF357|-1|
F06RN|L-34-53-2-OP|PF870|-1|
F06RN|L-23-4-55-OP|PG604|-1|
F06RN|L-23-4-45-OP|PG605|-1|
F06RN|L-23-4-35-OP|PG606|-1|
F06RN|L-23-41-5-NS|PG607|-1|
F06RN|L-23-4-20-OP|PG608|-1|
F06RN|L-23-4-10-OP|PG609|-1|
F06RN|L-23-4-5-OP|PG610|-1|
F06RN|L-23-4-2-OP|PG1588|-1|
F06RN|L-23-42-17-SN|PG1660|-1|
F06RN|T-23-216-OP-5|PG613|-1|
F06RN|T-23-216-OP-10|PG614|-1|
F06RN|T-23-216-OP-15|PG223|-1|
F06RN|L-23-36-15-SN|PG615|-1|
F06RN|L-23-36-5-SN|PG616|-1|
F06RN|L-23-18-5-OP|PG617|-1|
F06RN|L-23-5-70-OP|PG618|-1|
F06RN|L-23-5-65-OP|PG619|-1|
F06RN|L-23-5-55-OP|PG620|-1|
F06RN|L-23-5-45-OP|PG621|-1|
F06RN|L-23-5-35-OP|PG622|-1|
F06RN|L-23-5-20-OP|PG623|-1|
F06RN|L-23-5-15-OP|PG624|-1|
F06RN|L-23-5-5-OP|PG625|-1|
F06RN|L-23-44-15-SN|PG626|-1|
F06RN|L-23-44-5-SN|PG627|-1|
F06RN|T-23-220-OP-45|PG149|-1|
F06RN|L-27-13-65-OP|PG628|-1|
F06RN|L-27-13-55-OP|PG629|-1|
F06RN|L-27-18-40-SN|PG630|-1|
F06RN|L-27-18-30-SN|PG631|-1|
F06RN|L-27-18-20-SN|PG632|-1|
F06RN|L-27-18-10-SN|PG633|-1|
F06RN|L-27-18-5-SN|PG634|-1|
F06RN|L-27-21-15-PO|PG635|-1|
F06RN|L-27-21-25-PO|PG636|-1|
F06RN|L-27-11-65-SN|PG637|-1|
F06RN|L-27-11-55-SN|PG638|-1|
F06RN|L-27-1-40-OP|PG639|-1|
F06RN|L-27-1-30-OP|PG640|-1|
F06RN|L-27-1-20-OP|PG641|-1|
F06RN|L-27-1-10-OP|PG642|-1|
F06RN|T-27-228-SN-55|PG56|-1|
F06RN|T-27-228-SN-60|PG57|-1|
F06RN|T-27-228-SN-65|PG58|-1|
F06RN|T-26-228-SN-15|PG60|-1|
F06RN|T-26-228-SN-20|PG1573|-1|
F07I|L-34-87-5-OP|PF481|55|
F07I|L-34-99-5-SN|PF795|205|
F07I|T-34-269-NS-20|PF3|607|
F07I|L-34-35-10-OP|PF287|969|
F07I|L-34-35-5-OP|PF288|1368|
F07I|L-34-49-20-NS|PF359|1752|
F07I|L-34-49-35-NS|PF360|1972|
F07I|L-34-49-40-NS|PF361|2227|
F07I|L-34-49-60-NS|PF279|2606|
F07I|L-34-49-65-NS|PF280|2793|
F07I|L-34-49-80-NS|PF281|3098|
F07I|L-34-49-84-NS|PF866|3270|
F07I|L-34-49-85-NS|PF972|3469|
F07I|L-34-49-87-NS|PF973|3754|
F07I|L-34-49-89-OP|PF974|4051|
F07I|L-34-49-90-OP|PF365|4337|
F07I|L-34-49-95-OP|PF366|4619|
F07I|L-34-49-110-OP|PF367|4924|
F07I|L-34-49-135-OP|PF368|5229|
F07I|L-34-56-10-NS|PF816|5686|
F07I|L-34-70-40-OP|PF369|5955|
F07I|L-34-70-25-OP|PF370|6207|
F07I|L-34-70-15-OP|PF371|6581|
F07I|L-34-70-5-OP|PF372|6783|
F07I|L-34-23-30-SN|PF373|7171|
F07I|L-34-23-20-SN|PF374|7717|
F07I|L-34-23-10-SN|PF375|7969|
F07I|L-34-53-50-OP|PF376|8287|
F07I|L-34-53-35-OP|PF353|8691|
F07I|L-34-53-33-OP|PF872|8922|
F07I|L-34-53-30-OP|PF354|9137|
F07I|L-34-53-15-OP|PF355|9375|
F07I|L-34-53-10-OP|PF356|9524|
F07I|L-34-24-20-NS|PF377|9934|
F07I|L-34-112-5-OP|PF948|10086|
F07I|L-34-89-2-PO|PF965|10367|
F07R|L-34-89-2-PO|PF965|21|
F07R|L-34-89-3-PO|PF966|172|
F07R|L-34-24-25-SN|PF379|437|
F07R|L-34-24-16-SN|PF380|758|
F07R|L-34-53-20-PO|PF322|1012|
F07R|L-34-53-25-PO|PF323|1178|
F07R|L-34-53-33-PO|PF871|1442|
F07R|L-34-53-40-PO|PF324|1695|
F07R|L-34-53-45-PO|PF381|2042|
F07R|L-34-23-5-NS|PF382|2423|
F07R|L-34-23-15-NS|PF383|2612|
F07R|L-34-23-25-NS|PF384|3210|
F07R|L-34-23-35-NS|PF385|3538|
F07R|L-34-70-10-PO|PF386|3764|
F07R|L-34-22-18-SN|PF971|4279|
F07R|L-34-22-22-SN|PF778|4555|
F07R|L-34-49-120-PO|PF387|4627|
F07R|L-34-49-125-PO|PF388|4862|
F07R|L-34-49-130-PO|PF389|5066|
F07R|L-34-49-115-PO|PF390|5421|
F07R|L-34-49-105-PO|PF391|5709|
F07R|L-34-49-100-PO|PF392|5917|
F07R|L-34-49-85-PO|PF393|6278|
F07R|L-34-49-84-SN|PF976|6614|
F07R|L-34-49-82-SN|PF975|6907|
F07R|L-34-49-80-SN|PF868|7112|
F07R|L-34-49-75-SN|PF299|7304|
F07R|L-34-49-70-SN|PF300|7542|
F07R|L-34-49-55-SN|PF301|7724|
F07R|L-34-49-50-SN|PF302|8079|
F07R|L-34-49-30-SN|PF396|8334|
F07R|L-34-49-25-SN|PF397|8552|
F07R|L-34-49-15-SN|PF398|8955|
F07R|L-34-49-10-SN|PF289|9304|
F07R|L-34-49-5-SN|PF290|9541|
F07R|L-34-52-60-PO|PF291|10026|
F08I|L-34-89-2-PO|PF965|21|
F08I|L-34-89-3-PO|PF966|172|
F08I|L-34-24-25-SN|PF379|437|
F08I|L-34-24-16-SN|PF380|758|
F08I|L-34-24-10-SN|PF399|1015|
F08I|L-34-24-7-SN|PF914|1213|
F08I|L-34-55-5-PO|PF400|1314|
F08I|T-34-313-SN-45|PF843|1686|
F08I|T-34-313-SN-5|PF64|1866|
F08I|T-34-217-PO-20|PF73|2137|
F08I|T-34-217-PO-25|PF74|2364|
F08I|T-34-217-PO-30|PF75|2661|
F08I|T-34-217-PO-32|PF76|2836|
F08I|T-34-217-PO-33|PF77|3097|
F08I|T-34-217-PO-35|PF78|3315|
F08I|T-34-270-SN-45|PF272|3663|
F08I|L-34-41-10-PO|PF170|4016|
F08I|L-34-41-15-PO|PF171|4511|
F08I|L-34-41-30-PO|PF273|4757|
F08I|L-34-41-40-PO|PF402|5089|
F08I|L-34-41-60-PO|PF26|5286|
F08I|L-34-41-65-PO|PF27|5532|
F08I|L-34-41-75-PO|PF28|5801|
F08I|L-34-41-90-PO|PF29|6133|
F08I|L-34-41-95-PO|PF30|6246|
F08I|L-34-41-110-PO|PF31|6498|
F08I|L-34-41-120-PO|PF32|6762|
F08I|T-34-269-SN-20|PF7|7366|
