stop_code;stop_name;stop_lat;stop_lon
PD692;PD692 - San Sebastián / San Vicente De Paul;-33.49327031;-70.58646
PD693;PD693 - San Lucas / San Vicente De Paul;-33.49125733;-70.585047
PD694;PD694 - Quilín / San Vicente De Paul;-33.48867136;-70.583243
PD825;PD825 - San Vicente De P. / Av. Quilín;-33.48816434;-70.58255932
PD695;PD695 - Ramón Cruz / Av. Quilín;-33.48691739;-70.58549175
PD1299;PD1299 - Luis Valenzuela A. / Ramón Cruz;-33.48995251;-70.587275
PD1300;PD1300 - El Líbano / Ramón Cruz;-33.49135726;-70.590361
PD1301;PD1301 - P. Augusto Winter / Arturo Gonzálvez;-33.4912422;-70.593566
PD1302;PD1302 - Armando Moock / Arturo Gonzálvez;-33.49107215;-70.597693
PD1303;PD1303 - Víctor D. Silva / Armando Moock;-33.49303165;-70.59827373
PD1304;PD1304 - Av. Macul / Víctor Domingo Silva;-33.49312812;-70.599458
PD1130;PD1130 - Castillo Urizar / Av. Escuela Agrícola;-33.49069597;-70.609095
PD1386;PD1386 - Av. Marathon / Av. Escuela Agrícola;-33.49087095;-70.611342
PD1184;PD1184 - Los Pellines / Av. Escuela Agrícola;-33.49113189;-70.614438
PD1185;PD1185 - Parada 4 / (M) Camino Agrícola;-33.49141586;-70.617062
PD1094;PD1094 - Álvaro Casanova / Av. José Arrieta;-33.46731403;-70.52458893
PD1095;PD1095 - C. De La Montaña / Av. José Arrieta;-33.46654812;-70.527316
PD1096;PD1096 - Av. Las Perdices / Av. José Arrieta;-33.46584809;-70.529786
PD1097;PD1097 - Limarí / Sánchez Fontecilla;-33.46121281;-70.55187636
PD1098;PD1098 - El Molle / Limarí;-33.45901479;-70.55164393
PD1099;PD1099 - Talinay / Limarí;-33.45794586;-70.55134098
PD1100;PD1100 - Pepe Vila / Talinay;-33.45772933;-70.55267663
PD1101;PD1101 - Pepe Vila / Pepe Vila;-33.45675886;-70.55258895
PD1102;PD1102 - Heriberto Ortíz / Pepe Vila;-33.45473279;-70.551989
PD1103;PD1103 - Los Corcolenes / Pepe Vila;-33.4523608;-70.551302
PC728;PC728 - Mallalil / Av. Tomás Moro;-33.42951276;-70.554168
PC1034;PC1034 - Parada 2 / Rotonda Atenas;-33.41858478;-70.552797
PC1109;PC1109 - Parada 3 / Rotonda Atenas;-33.41818258;-70.55157566
PC523;PC523 - Guérnica / Av. Colón;-33.41783582;-70.54941
PC524;PC524 - Tordesillas / Av. Colón;-33.41758185;-70.547355
PC525;PC525 - Toconao / Av. Colón;-33.41731398;-70.54530176
PC526;PC526 - Alhué / Av. Colón;-33.4170899;-70.543482
PC527;PC527 - Visviri / Av. Colón;-33.41687693;-70.5417587
PC678;PC678 - Río Guadiana / Av. Padre Hurtado;-33.41334995;-70.540365
PC1068;PC1068 - Parada 2 / (M) Los Domínicos;-33.40823231;-70.54501503
PC1053;PC1053 - Las Verbenas / Gilberto Fuenzalida;-33.38906464;-70.54517545
PC1067;PC1067 - Parada 4 / (M) Los Domínicos;-33.40841988;-70.545178
PC662;PC662 - Círculo Apolo / Av. Padre Hurtado;-33.41022343;-70.54190759
PC663;PC663 - Río Guadiana / Av. Padre Hurtado;-33.41296994;-70.540801
PC664;PC664 - Av. Colón / Av. Padre Hurtado;-33.41616697;-70.539176
PC543;PC543 - Visviri / Av. Colón;-33.41660194;-70.540973
PC544;PC544 - Río Guadiana / Av. Colón;-33.41711689;-70.544936
PC545;PC545 - Imperial / Av. Colón;-33.41736886;-70.546908
PC546;PC546 - Guérnica / Av. Colón;-33.4176579;-70.54914983
PC547;PC547 - Parada 4 / Rotonda Atenas;-33.41796179;-70.552118
PD1105;PD1105 - Los Corcolenes / Pepe Vila;-33.45209367;-70.55140996
PD1106;PD1106 - Los Prunos / Pepe Vila;-33.45434079;-70.552059
PD1107;PD1107 - G. Casas Cordero / Pepe Vila;-33.45677078;-70.552772
PD1108;PD1108 - El Molle / Pepe Vila;-33.45861877;-70.553188
PD1109;PD1109 - Limarí / Sánchez Fontecilla;-33.46112491;-70.55202794
PD1110;PD1110 - Av. José Arrieta / Sánchez Fontecilla;-33.4623568;-70.551173
PD1368;PD1368 - C. De La Montaña / Av. José Arrieta;-33.46627309;-70.528791
PD1111;PD1111 - Av. José Arrieta Alt. 9800;-33.46681012;-70.526976
PD1112;PD1112 - Álvaro Casanova / Av. José Arrieta;-33.46774816;-70.523784
PD683;PD683 - Nevada 3 Cruces / Av. San Luis De Macul;-33.50631954;-70.57754667
PD684;PD684 - Incahuasi / Av. San Luis De Macul;-33.50607837;-70.57976821
PD685;PD685 - Central / Av. San Luis De Macul;-33.50567235;-70.58352
PD686;PD686 - Gral. H. Toro / Av. San Luis De Macul;-33.50548632;-70.585181
PD687;PD687 - Av. Vespucio / Av. San Luis De Macul;-33.50651467;-70.58905219
PD1416;PD1416 - Rosita Renard / Emilia Téllez;-33.44203615;-70.57480121
PD1415;PD1415 - Hamburgo / Emilia Téllez;-33.44246649;-70.57728319
PD1414;PD1414 - Coventry / Emilia Téllez;-33.44163585;-70.58139506
PD1413;PD1413 - Montenegro / Emilia Téllez;-33.44072716;-70.58389084
PD1332;PD1332 - Amapolas / Montenegro;-33.43920636;-70.583023
PD834;PD834 - Eliecer Parada / Las Amapolas;-33.43745033;-70.585124
PC973;PC973 - Av. Bilbao / Las Amapolas;-33.43516525;-70.58833197
PC1022;PC1022 - Parada 4 / (M) Bilbao;-33.43257332;-70.585683
PC1122;PC1122 - Diego De Almagro / Eliecer Parada;-33.43535235;-70.583711
PD1445;PD1445 - Montenegro / Las Amapolas;-33.43873495;-70.58301232
PD1446;PD1446 - Coventry / Emilia Téllez;-33.44171322;-70.58171791
PD1447;PD1447 - Hamburgo / Emilia Téllez;-33.44269809;-70.5776832
PD1448;PD1448 - Celerino Pereira / Emilia Téllez;-33.44242664;-70.57575576
PD675;PD675 - Parada 10 / (M) Macul;-33.50728468;-70.59008119
PD676;PD676 - Pasaje 334 / Av. San Luis De Macul;-33.50654227;-70.58892
PD677;PD677 - Hojas Secas / Av. San Luis De Macul;-33.50565841;-70.58476655
PD678;PD678 - Emb. La Palma / Av. San Luis De Macul;-33.50584248;-70.58308887
PD679;PD679 - 4 Oriente / Av. San Luis De Macul;-33.50611246;-70.58066247
PD680;PD680 - Peatones 3 / Av. San Luis De Macul;-33.50638543;-70.578257
PD681;PD681 - Los Cerezos / Av. San Luis De Macul;-33.50669947;-70.575391
PD682;PD682 - Los Mueblistas / Av. San Luis De Macul;-33.50692449;-70.573433
PD818;PD818 - Los Boteros / Av. San Luis De Macul;-33.50728104;-70.57064086
PD819;PD819 - Tucapel / Av. San Luis De Macul;-33.50770557;-70.567479
PE454;PE454 - Parada 2 / (M) Bellavista De La Florida;-33.52018312;-70.599468
PD904;PD904 - Parada 2 / (M) Pedrero;-33.50821994;-70.611893
PD905;PD905 - Óscar Castro / Antonio Acevedo H.;-33.50750393;-70.61302589
PD1119;PD1119 - Mauricio Rugendas / Antonio Acevedo H.;-33.5051659;-70.6141
PD1120;PD1120 - Av. Vicuña Mackenna / Estadio Colo Colo;-33.5039139;-70.614039
PD1121;PD1121 - Nicomedes Guzmán / Estadio Colo Colo;-33.50408193;-70.61195
PD1122;PD1122 - José Caroca / Estadio Colo Colo;-33.50418195;-70.610891
PD1123;PD1123 - Jorge Quevedo / Estadio Colo Colo;-33.50433198;-70.609036
PD1124;PD1124 - Av. Marathon / Estadio Colo Colo;-33.5047881;-70.60699973
PD1125;PD1125 - Benito Rebolledo / Av. Marathon;-33.50218303;-70.60564
PD1126;PD1126 - E. Fernández / Benito Rebolledo;-33.50212914;-70.60336818
PD1127;PD1127 - Amador Neghme / Av. La Aguada;-33.49702056;-70.60474515
PD1128;PD1128 - Los Cohetes / Av. Pedro De Valdivia;-33.49298502;-70.606436
PD1129;PD1129 - Los Planetas / Av. Pedro De Valdivia;-33.49130174;-70.60635561
PD1132;PD1132 - Los Olmos / Av. Marathon;-33.48089692;-70.612914
PD1133;PD1133 - Los Espinos / Av. Marathon;-33.47741792;-70.61316
PD1134;PD1134 - Rodrigo De Araya / Av. Marathon;-33.47486992;-70.613366
PD647;PD647 - Av. Zañartu / Av. Marathon;-33.47299492;-70.613456
PD648;PD648 - Guillermo Mann / Av. Marathon;-33.47098991;-70.613486
PD649;PD649 - Calle 2 / Av. Marathon;-33.46814291;-70.613818
PD1135;PD1135 - Calle 14 / Carlos Dittborn;-33.46555487;-70.61540833
PD1136;PD1136 - Los Jazmines / Carlos Dittborn;-33.46589585;-70.618064
PD1137;PD1137 - Ob. Orrego / Carlos Dittborn;-33.46611982;-70.619827
PD1138;PD1138 - Lo Encalada / Carlos Dittborn;-33.46637184;-70.62181032
PD1139;PD1139 - Fidias / Lo Encalada;-33.46562378;-70.6222
PD1140;PD1140 - Platón / Lo Encalada;-33.46398477;-70.622653
PD1141;PD1141 - Pericles / Lo Encalada;-33.46120177;-70.623261
PD1142;PD1142 - Julio Cordero B. / Sur;-33.460818;-70.62410123
PD1143;PD1143 - Suárez Mujica / San Eugenio;-33.45927872;-70.626181
PD1324;PD1324 - Parada 15 / (M) Irarrázaval;-33.45266671;-70.62859399
PD1144;PD1144 - C. Errázuriz / Av. Grecia;-33.45684185;-70.62545826
PD1145;PD1145 - Parada 2 / Suárez Mujica;-33.4584269;-70.62391616
PD1146;PD1146 - Parada 1 / Salvador Sur - Av. Grecia;-33.46005123;-70.62239679
PD1147;PD1147 - Parada 5 / Villa Olímpica;-33.46150784;-70.618262
PD1148;PD1148 - Parada 5 / Av. Marathon;-33.46168588;-70.615697
PD650;PD650 - Carlos Dittborn / Av. Marathon;-33.46392289;-70.615147
PD1149;PD1149 - José Ananías / Av. Marathon;-33.47814591;-70.613601
PD1150;PD1150 - Domingo Arteaga / Av. Marathon;-33.48048691;-70.613415
PD1151;PD1151 - Aysén / Av. Marathon;-33.48287292;-70.613241
PD1152;PD1152 - Los Tuliperos / Av. Marathon;-33.48762693;-70.612223
PD1153;PD1153 - Escuela Agrícola / Av. Marathon;-33.49079493;-70.611913
PD1156;PD1156 - Los Astros / Av. Pedro De Valdivia;-33.49143389;-70.60655491
PD1157;PD1157 - Joaquín Rodríguez / Av. Pedro De Valdivia;-33.49389802;-70.606665
PD1158;PD1158 - Carlos Casanueva / Av. La Aguada;-33.495348;-70.60776
PD1159;PD1159 - El Rector / Av. La Aguada;-33.49717803;-70.605426
PD1160;PD1160 - E. Fernández / Av. La Aguada;-33.49928607;-70.602833
PD1162;PD1162 - 2 Poniente / Av. Quilín;-33.48522942;-70.61103835
PD1163;PD1163 - Castillo Urizar / Av. Quilín;-33.48505598;-70.609126
PD1164;PD1164 - Av. Pedro De Valdivia / Av. Quilín;-33.48504102;-70.6063
PD1165;PD1165 - Los 3 Antonios / Av. Quilín;-33.48503605;-70.604784
PD1166;PD1166 - E. Fernández / Av. Quilín;-33.48483509;-70.601881
PD1167;PD1167 - Parada 3 / Punta De Rieles;-33.48518212;-70.599626
PD1168;PD1168 - Premio Nobel / Av. Quilín;-33.48543552;-70.59737995
PD1169;PD1169 - Paipote / Av. Quilín;-33.48562017;-70.595707
PD1170;PD1170 - Padre Mariano / Av. Quilín;-33.48601222;-70.592223
PD1171;PD1171 - El Líbano / Av. Quilín;-33.48628826;-70.590015
PD1362;PD1362 - Alejandro Flores / Av. Quilín;-33.48673129;-70.587834
PD1172;PD1172 - Ramón Cruz / Av. Quilín;-33.48710732;-70.586128
PD1363;PD1363 - Alejandro Flores / Av. Quilín;-33.4867003;-70.587484
PD1173;PD1173 - El Líbano / Av. Quilín;-33.48631096;-70.58947227
PD1174;PD1174 - Fed Lathrop / Los Plátanos;-33.48261425;-70.591077
PD1422;PD1422 - Santa Julia / Los Plátanos;-33.48245177;-70.59275088
PD1175;PD1175 - Brown Sur / Los Plátanos;-33.48229118;-70.595277
PD1176;PD1176 - Parada 4 / Muni. Macul;-33.48213001;-70.59885922
PD1177;PD1177 - E. Fernández / Los Plátanos;-33.48206052;-70.60128412
PD1178;PD1178 - Las Dalias / Los Plátanos;-33.48200328;-70.60272297
PD1179;PD1179 - Av. Pedro De Valdivia / Los Plátanos;-33.48187999;-70.60572027
PD1180;PD1180 - Gral. Bonilla / Av. Quilín;-33.48496529;-70.60705191
PD1181;PD1181 - Castillo Urizar / Av. Quilín;-33.48495698;-70.608854
PD1182;PD1182 - 2 Poniente / Av. Quilín;-33.48507196;-70.610745
PD1183;PD1183 - Av. Marathon / Av. Quilín;-33.48519217;-70.61238605
PD498;PD498 - Paso Nevado / Río Claro;-33.47005405;-70.532405
PD499;PD499 - Valle Hermoso / Río Claro;-33.46780106;-70.531749
PD1424;PD1424 - Q. De Camarones / Valle Hermoso;-33.46687103;-70.533689
PD1188;PD1188 - Ceramistas / Jorge Alessandri;-33.45562588;-70.544703
PD1189;PD1189 - Los Hilanderos / Jorge Alessandri;-33.4534149;-70.544082
PD1378;PD1378 - Av. Larrain / Jorge Alessandri;-33.4514629;-70.54353
PD1381;PD1381 - Clorinda Henríquez / Palmas De Mallorca;-33.44933763;-70.5558565
PD1192;PD1192 - Mons. Edwards / Clorinda Henríquez;-33.45057724;-70.55757533
PD1193;PD1193 - Alcalá De Henares / Monseñor Edwards;-33.44922669;-70.559096
PD1194;PD1194 - Simón Bolívar / Monseñor Edwards;-33.44642167;-70.560962
PD1195;PD1195 - Av. Echeñique / Monseñor Edwards;-33.44456067;-70.561369
PD1196;PD1196 - La Cañada / Monseñor Edwards;-33.44205465;-70.561981
PD1197;PD1197 - Príncipe De Gales / Monseñor Edwards;-33.43905166;-70.561432
PD1205;PD1205 - Av. Echeñique / Monseñor Edwards;-33.44409566;-70.561675
PD1206;PD1206 - Simón Bolívar / Monseñor Edwards;-33.44598667;-70.561157
PD1207;PD1207 - Alcalá De Henares / Monseñor Edwards;-33.44884669;-70.559627
PD1208;PD1208 - C. Henríquez / Monseñor Edwards;-33.45065757;-70.55786993
PD1376;PD1376 - Palmas De Mallorca / Clorinda Henríquez;-33.44912163;-70.55620917
PD1210;PD1210 - Av. Larraín / Palmas De Mallorca;-33.45142675;-70.555577
PD1211;PD1211 - Los Hilanderos / Jorge Alessandri;-33.4528189;-70.544092
PD1212;PD1212 - Ceramistas / Jorge Alessandri;-33.45506189;-70.544724
PD1213;PD1213 - Talinay / Jorge Alessandri;-33.45782088;-70.545511
PD1215;PD1215 - Valle Hermoso / Río Claro;-33.46718306;-70.531656
PD502;PD502 - Paso Nevado / Río Claro;-33.46970405;-70.532383
PD503;PD503 - Av. Las Parcelas / Río Claro;-33.47313859;-70.53338927
PD1217;PD1217 - Socaire / Juan Moya;-33.46957927;-70.589236
PD1218;PD1218 - Tamaya / Juan Moya;-33.46779528;-70.588792
PD1219;PD1219 - Parada 6 / Cds Salvador Bustos;-33.46581829;-70.588298
PD1220;PD1220 - Dr. A. Andrade / Juan Moya;-33.46410429;-70.587882
PD1221;PD1221 - Los Almendros / Juan Moya;-33.4616993;-70.587303
PD1222;PD1222 - Castillo Velasco / Juan Moya;-33.45977043;-70.58683188
PD1223;PD1223 - Dublé Almeyda / Juan Moya;-33.45812931;-70.586441
PD312;PD312 - Parada 4 / Parque Cruz Montt;-33.45518265;-70.57984202
PD826;PD826 - De Las Peñas / Coventry;-33.45333598;-70.58008896
PD827;PD827 - E. Solitaria / Coventry;-33.4510004;-70.580374
PD828;PD828 - Simón Bolívar / Coventry;-33.4486704;-70.580655
PD829;PD829 - Av. Echeñique / Coventry;-33.4469324;-70.580854
PD830;PD830 - Pucará / Coventry;-33.44502739;-70.581079
PD831;PD831 - Emilia Téllez / Coventry;-33.44204138;-70.581458
PD832;PD832 - Las Amapolas / Coventry;-33.44036739;-70.581078
PD833;PD833 - Montenegro / Las Amapolas;-33.43888236;-70.582686
PD807;PD807 - Diego De Almagro / Hamburgo;-33.4378375;-70.57812104
PD808;PD808 - Las Amapolas / Hamburgo;-33.44011954;-70.57784276
PD809;PD809 - Emilia Téllez / Hamburgo;-33.44218644;-70.577606
PD810;PD810 - Pucará / Hamburgo;-33.44416248;-70.57734592
PD811;PD811 - Av. Echeñique / Hamburgo;-33.44600245;-70.577114
PD812;PD812 - Simón Bolívar / Hamburgo;-33.44779453;-70.57689154
PD813;PD813 - E. Solitaria / Hamburgo;-33.45022345;-70.576591
PD814;PD814 - De Las Peñas / Hamburgo;-33.45280446;-70.576284
PI629;PI629 - Castillo Velasco / Juan Moya;-33.45932438;-70.58683819
PI630;PI630 - Los Almendros / Juan Moya;-33.46216129;-70.587525
PI631;PI631 - Parada 5 / Cds Salvador Bustos;-33.46513728;-70.588238
PI632;PI632 - Tamaya / Juan Moya;-33.46743184;-70.58879734
PI633;PI633 - Socaire / Juan Moya;-33.46936127;-70.589273
PI634;PI634 - I. Carrera P. / Juan Moya;-33.47112338;-70.59036377
PD817;PD817 - Parada 3 / (M) Quilín;-33.48878837;-70.582185
PE1388;PE1388 - Santa Sofía / Macul Alto;-33.51307902;-70.533884
PD1234;PD1234 - N. Maria Angélica / Macul Alto;-33.51315397;-70.538308
PE1397;PE1397 - Las Perdices / Nueva María Angélica;-33.51325793;-70.541041
PD1236;PD1236 - Quebrada De Macul / Av. Las Perdices;-33.50892264;-70.54292495
PD1237;PD1237 - Av. Quilín / Av. Las Perdices;-33.5015019;-70.543416
PD1238;PD1238 - Ensenada / Av. Quilín;-33.50062235;-70.54827939
PD1434;PD1434 - Av. Quilín / Consistorial;-33.49966479;-70.552137
PD1240;PD1240 - El Embalse / Consistorial;-33.49575579;-70.551176
PD1241;PD1241 - El Embalse / Consistorial;-33.4940558;-70.55076389
PD1242;PD1242 - Biarritz / Consistorial;-33.49111412;-70.55008895
PD1398;PD1398 - Consistorial / Av. Los Presidentes;-33.48882244;-70.55004404
PD1243;PD1243 - El Paseo / Av. Quilín;-33.49850263;-70.563774
PD1355;PD1355 - Los Cerezos / Av. Quilín;-33.4960519;-70.57119748
PD1406;PD1406 - Av. Quilín Alt. 5700;-33.49366313;-70.56955696
PD1407;PD1407 - Hacienda Macul / Av. Quilín;-33.49209278;-70.57248955
PD1244;PD1244 - Mar Tirreno / Av. Quilín;-33.49054045;-70.57613
PD1421;PD1421 - Mar Tirreno / Av. Quilín;-33.49067445;-70.576792
PD1245;PD1245 - Hacienda Macul / Av. Quilín;-33.49183149;-70.573663
PD1354;PD1354 - Los Cerezos / Av. Quilín;-33.49622531;-70.57148094
PD1246;PD1246 - El Paseo / Av. Quilín;-33.49863262;-70.564334
PD1247;PD1247 - Av. Tobalaba / Av. Quilín;-33.49905916;-70.56097797
PD1248;PD1248 - El Embalse / Consistorial;-33.49343269;-70.55090098
PD1249;PD1249 - Av. Quilín / Consistorial;-33.49974678;-70.55223
PD1250;PD1250 - Ensenada / Av. Quilín;-33.50062683;-70.548667
PD1430;PD1430 - Av. Quilín / Av. Las Perdices;-33.50146294;-70.54348554
PD1432;PD1432 - Quebrada De Macul / Av. Las Perdices;-33.5088149;-70.543062
PE1414;PE1414 - Camino Del Monte / Macul Alto;-33.51345592;-70.54124722
PE1398;PE1398 - Camino Del Convento / Nueva María Angélica;-33.51335873;-70.53836944
PE1389;PE1389 - Santa Sofía / Macul Alto;-33.51322102;-70.534475
PE1390;PE1390 - Camino Del Canelo / Macul Alto;-33.51336707;-70.53208251
PD1261;PD1261 - Rosita Renard / Av. Echeñique;-33.44611349;-70.574015
PD1262;PD1262 - Hamburgo / Av. Echeñique;-33.44629849;-70.57668196
PD1263;PD1263 - Coventry / Av. Echeñique;-33.44647139;-70.580619
PD1264;PD1264 - Montenegro / Av. Echeñique;-33.44661124;-70.58439087
PD1265;PD1265 - Pedro Torres / Av. Echeñique;-33.4459153;-70.587436
PD1266;PD1266 - Eliecer Parada / Av. Echeñique;-33.44456526;-70.590026
PC987;PC987 - Chile España / Av. Echeñique;-33.44262421;-70.593739
PC988;PC988 - Holanda / El Aguilucho;-33.44284917;-70.596386
PC989;PC989 - Av. Los Leones / El Aguilucho;-33.44314005;-70.59914489
PC1149;PC1149 - Ricardo Lyon / Pedro Lautaro Ferrer;-33.44494911;-70.60274811
PC1150;PC1150 - Av. Pedro De Valdivia / Pedro Lautaro Ferrer;-33.44532814;-70.60591094
PC1152;PC1152 - Granada / Diagonal Oriente;-33.44569098;-70.608841
PC1153;PC1153 - Antonio Varas / Diagonal Oriente;-33.44631269;-70.61106787
PC1154;PC1154 - Manuel Montt / Diagonal Oriente;-33.4467719;-70.614387
PC995;PC995 - Miguel Claro / Santa Isabel;-33.44556487;-70.616896
PC996;PC996 - José M. Infante / Santa Isabel;-33.44487982;-70.619249
PC997;PC997 - Av. Salvador / Santa Isabel;-33.44559478;-70.622604
PC998;PC998 - Italia / Santa Isabel;-33.44609983;-70.62499061
PC999;PC999 - Marín / Condell;-33.44445971;-70.626511
PC502;PC502 - Seminario / Av. Bilbao;-33.44236768;-70.62918793
PD1270;PD1270 - Manuel Montt / Sucre;-33.44881798;-70.61301705
PD1271;PD1271 - Miguel Claro / Sucre;-33.44926587;-70.616
PD1272;PD1272 - José M. Infante / Sucre;-33.44954085;-70.618
PD1273;PD1273 - Av. Salvador / Sucre;-33.4501598;-70.621145
PD1274;PD1274 - Condell / Sucre;-33.45064987;-70.62438345
PC1003;PC1003 - Seminario / Santa Isabel;-33.44697368;-70.628817
PC1004;PC1004 - Condell / Santa Isabel;-33.44649972;-70.626128
PC1005;PC1005 - Av. Salvador / Santa Isabel;-33.44583477;-70.623083
PC1006;PC1006 - José M. Infante / Santa Isabel;-33.44513082;-70.619696
PC1007;PC1007 - Miguel Claro / Santa Isabel;-33.44568286;-70.617086
PC1008;PC1008 - Ob. M. Alday / Santa Isabel;-33.44692289;-70.614558
PI635;PI635 - Antonio Varas / Diagonal Oriente;-33.44653594;-70.611538
PI636;PI636 - Dr. A. Del Río / Diagonal Oriente;-33.44581199;-70.60889
PI637;PI637 - Av. Pedro De Valdivia / Diagonal Oriente;-33.44548112;-70.60635602
PI638;PI638 - Ricardo Lyon / Pdte. Battle Y Ordóñez;-33.44508207;-70.603055
PI639;PI639 - Av. Los Leones / Pdte. Battle Y Ordóñez;-33.4447292;-70.59939467
PD1277;PD1277 - Pedro Torres / Simón Bolívar;-33.44853928;-70.588603
PD1278;PD1278 - Montenegro / Simón Bolívar;-33.44849933;-70.585262
PD1279;PD1279 - Gral. Gorostiaga / Simón Bolívar;-33.44841736;-70.582973
PD1280;PD1280 - Juan F. González / Simón Bolívar;-33.44830541;-70.579914
PD1281;PD1281 - Hamburgo / Simón Bolívar;-33.44820045;-70.57712
PD1282;PD1282 - H. Covarrubias / Simón Bolívar;-33.44811249;-70.574131
PD1116;PD1116 - Parada 2 / (M) Príncipe De Gales;-33.4400625;-70.572826
PD1296;PD1296 - Chile España / Simón Bolívar;-33.44936614;-70.598304
PD1297;PD1297 - Jorge Washington / Simón Bolívar;-33.4487472;-70.594384
PD1298;PD1298 - Brown Norte / Simón Bolívar;-33.44855124;-70.591738
PD1455;PD1455 - Avenida Grecia Esq. / Amanecer;-33.47646435;-70.53927568
PD1454;PD1454 - Avenida Grecia Esq. / Av. Consistorial;-33.47579758;-70.54261144
PD1463;PD1463 - Consistorial Esq. / Antupirén;-33.47858438;-70.54471397
PD1456;PD1456 - M. Sánchez Fontecilla Esq. / Valle Del Aconcagua;-33.48912597;-70.55818083
PD1457;PD1457 - M. Sánchez Fontecilla Esq. / Av. Quilín -Norte;-33.49130784;-70.55848469
PD1458;PD1458 - M. Sánchez Fontecilla Esq. / Avenida Quilín;-33.49573586;-70.55879159
PD1459;PD1459 - M. Sánchez Fontecilla Esq. / Avenida Quilín;-33.49829307;-70.55959555
PD1462;PD1462 - Nevado Incahuasi Esq. / Pasaje Peatones 5;-33.50412098;-70.57967207
PD1461;PD1461 - Nevado Incahuasi Esq. / Avenida Las Torres;-33.50212626;-70.5793721
PD1441;PD1441 - Nevado Incahuasi Esq. / Calle 402;-33.50387762;-70.57973611
PD1460;PD1460 - Nevado Incahuasi Esq. / Av. Sn. Luis De Macul;-33.50588864;-70.58003371
PD539;PD539 - Muni. Peñalolén;-33.47629893;-70.541348
PD540;PD540 - Parada 1 / Acueducto - Jacarandá;-33.47723372;-70.53661115
PE278;PE278 - Manuel Montt / Diego Portales;-33.56006963;-70.563687
PE279;PE279 - Manuel Bulnes / Diego Portales;-33.55957067;-70.56094
PE280;PE280 - Parada 3 / Paradero 26 Av. La Florida;-33.55927469;-70.559071
PE281;PE281 - Los Aprendices / San José De La Estrella;-33.55250258;-70.566885
